row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mo_2019_542.mzML Peak area,Mo_2019_343.mzML Peak area,Mo_2019_339.mzML Peak area,Mo_2019_342.mzML Peak area,Mo_2019_338.mzML Peak area,Mo_2019_349.mzML Peak area,Mo_2019_348.mzML Peak area,Mo_2019_346.mzML Peak area,Mo_2019_344.mzML Peak area,Mo_2019_345.mzML Peak area,Mo_2019_347.mzML Peak area,Mo_2019_337.mzML Peak area,Mo_2019_325.mzML Peak area,Mo_2019_328.mzML Peak area,Mo_2019_334.mzML Peak area,Mo_2019_341.mzML Peak area,Mo_2019_332.mzML Peak area,Mo_2019_327.mzML Peak area,Mo_2019_333.mzML Peak area,Mo_2019_335.mzML Peak area,Mo_2019_340.mzML Peak area,Mo_2019_329.mzML Peak area,Mo_2019_331.mzML Peak area,Mo_2019_324.mzML Peak area,Mo_2019_336.mzML Peak area,Mo_2019_321.mzML Peak area,Mo_2019_330.mzML Peak area,Mo_2019_326.mzML Peak area,Mo_2019_320.mzML Peak area,Mo_2019_322.mzML Peak area,Mo_2019_543.mzML Peak area,Mo_2019_351.mzML Peak area,Mo_2019_323.mzML Peak area,Mo_2019_350.mzML Peak area,Mo_2019_352.mzML Peak area,Mo_2019_353.mzML Peak area,Unnamed: 46
1712,317.21104319738964,10.285367333333333,2.0,,,,,,,45234.17487052703,82476278.25519876,70246689.13239849,100842628.47754452,94378841.65295435,97852263.17451458,110925820.05807713,106597347.55958603,63219990.14781112,84937434.70453332,94558198.13252856,94854145.32753232,61854952.34475014,87243661.99724393,105250785.1042664,99838412.08319138,114235357.63538551,84190908.02067158,120974189.91357978,73698163.38122962,117478519.1408788,97959580.21924736,127831092.59028716,106048248.77333452,91898442.00973009,143729494.0737838,233672799.31402785,59409516.17576779,151797563.53004888,136073466.7524483,47417199.52334016,69246831.35271664,227863470.00107837,106836968.9204758,87551286.9988994,83458822.34813413,
1713,386.2021140046577,4.2650236277777775,2.0,,,,,,,487310.134458369,19699624.83480485,151137251.730272,27332181.22336528,99127094.92997418,104326503.23372886,111312907.52403589,106908413.83815216,37236141.56299219,67518842.48174544,190514536.3581268,97868078.24256004,21250101.69730494,70296157.9350397,37532293.17569914,176311161.0626564,108385372.43048376,40791974.77845276,71648979.71766682,47725163.93344379,348231644.6213509,70506793.16282868,78574279.54615733,130496831.90814304,83563491.3802208,113031869.89768676,82332028.510769,36162179.64635585,101852951.22141944,190065837.32617745,11698086.659790175,36642420.30865605,348488405.28404033,78140426.68406314,48800858.50599131,103072961.51989695,
1714,308.1857760878468,0.6868360563888889,1.0,11.0,[M-H2O+NH4]+,,2.0,3183;2104,308.1629,32302.299862843935,38109626.43553257,31091197.599750403,46283490.98326636,41220854.093566746,32839252.96120983,29834184.454907976,40351950.23370048,42775248.51217015,36739424.52314985,38849014.87233421,51107865.8031262,42518275.48361817,41558772.86673392,47696154.15548885,38789529.19506204,40312565.44260617,42516270.51239104,42394157.31615995,41285239.63925782,34451403.72517508,38490713.29638124,53841070.18053772,46370838.13678175,47405064.02859666,48628418.87343295,28823058.06991671,50399602.28216811,34741472.37038094,48664368.50444982,38865123.25592376,49429482.20347591,40777570.54248265,42516648.82421015,38051582.97567444,48396921.23593222,
1716,778.5232453882126,13.10016925,2.0,,,,,,,1043233.3987919558,8660849.914796857,1498524.7336086042,9274279.046669094,1209501.904184049,79348.71517781088,257922.65474355238,1605344.0943495748,1419012.8636442085,3301549.8219730835,241918.00532754124,719702.23629092,2556842.506232355,615665.1396391431,3955543.3848796017,948831.0966575536,1262979.3657917222,233603.6843139864,1346740.8203376785,605493.5901869517,1204087.8619265691,597528.5119553668,1092417.9250090357,198884.72126484453,382946.55593059,310121.8237336504,1800191.3439015257,455833.7058658613,816556.1560753244,442713.62094257365,1138431.0840201855,597724.6678453095,1098766.169113817,666606.1052665957,356747.3815265014,598916.069472363,
1717,382.1858643704807,5.262317808333333,2.0,153.0,[M-2H2O+H]+,,2.0,1535;28875,417.201,40405.19521543957,195823682.9259397,20176115.188341767,157578169.5130665,173001180.82833943,112609055.24840184,149039138.72284502,25104864.911678936,91330706.54276484,120267727.47477798,115108923.21483648,14202260.184707282,278257607.240579,90654478.82749796,129196760.28315157,83022685.10046314,96708050.10592093,136413119.70497313,139375901.94884863,87993300.57099682,144396432.83868363,226385566.78426665,132006638.60340372,121325926.67486304,122217685.44341847,198754837.7366117,96264442.7394866,35406047.11547634,140025000.06795552,33429735.35322759,22573931.63120476,73178814.54180136,7014998.524863702,105976953.54891822,26280948.528576765,41791015.19693989,
1718,325.25604030064176,11.138793885714287,2.0,,,,,,,0.0,61285267.66237806,60742049.501455106,77427614.17383458,63880776.3987592,93034012.50068876,81666583.67125101,68585338.41218492,76496767.78859648,78291763.47955412,55017854.05711375,65064893.40831555,94019794.71836759,82059542.5406672,128414806.29100172,68969188.94240789,96929566.4955489,106217651.87849765,69359337.3948474,107726950.0912928,60485829.26153297,88376343.28817791,100034597.80445568,56004094.6832663,71454593.70797239,73620519.30095342,110060569.94009778,103536394.78913736,60715127.90729566,77068065.05183493,97610339.9256809,68639319.67683698,60112124.56675715,61350353.02360499,113559842.3472608,59181880.15938608,
1720,331.2091151646205,10.791174142857145,2.0,483.0,[M+Na]+,,2.0,66737;150,308.2197,0.0,79477948.57309388,82889464.3303627,97568247.73159114,94394392.24965462,63704062.37409565,51150007.13771886,68878923.16897689,76023639.63684258,80538128.09552443,69050106.08009519,81905775.52387963,121958410.25340287,92048758.82557829,156306878.31396002,81835322.57935405,68077928.58627698,126213654.56692408,60815298.32852819,132865779.23931006,59156188.26748902,105496483.44855893,74826784.43378718,67650001.05242033,84608615.2401644,75193002.28288691,133700508.71578015,144435064.26763073,58296826.83208498,75184871.92469528,135090654.81927228,74128578.7006333,28965369.31972859,53798539.69195338,131033345.99505572,65548539.80155211,
1722,345.2635446519374,10.151102694444443,2.0,456.0,[M+H]+,,2.0,3589;29041,344.2564,258191.5321189479,8440154.926142298,15018187.856688837,5587444.152271987,14156292.41672549,26143303.722289674,17567746.41619496,85154079.82752225,90719596.07001416,46636516.43642714,53151359.10939069,20430694.36262817,71181108.56289421,144498721.72336328,111462464.72853065,7908370.311484577,60132152.05709972,306650500.22368294,55684716.31555824,83981120.78502041,9740730.60009986,249906628.15530983,152889803.00218666,405563111.7532761,110803591.82428189,454486678.87990284,55292112.94751114,126171223.34491208,71430071.4994809,108112414.19709425,21752654.963096973,21855461.59075344,74343777.14585514,31933906.30281877,18549309.805012,22844247.849065106,
1723,354.19111523098417,5.420178947222222,2.0,,,,,,,39821.20918990443,131684119.86144988,161177238.96715587,81181894.70396961,119153435.87085643,110957803.4626856,189050955.3253208,198165430.6570738,126726974.629146,140527962.25292295,135973901.26495588,176869009.7460885,83866361.88083969,90422164.6594384,98075758.51198304,94180215.0555686,123555031.41362467,106026196.95057978,79191040.74596171,107758518.85872877,308896677.11022586,67209242.3296634,120773212.00400832,114979987.51384556,74395122.99411787,93826202.49523307,88683449.66923057,142822283.91852194,97610052.3460338,116030745.01918401,112364177.9820446,131538730.12834874,83038261.60935435,109401848.82364129,109788405.9601624,88467354.56682555,
1724,414.2124172614836,6.0433391638888905,2.0,,,,,,,11250.836414963318,94012678.80246972,36578403.284818605,27891543.47478148,20285573.647213493,32843600.45426922,163769140.04004383,46633941.63435152,43998863.26247399,308698442.488571,380390455.172853,114675780.82627878,92513453.90502831,14957799.053856006,49590516.57856058,263199379.39868572,59018494.50208134,303170531.59634465,297884745.3506016,44175089.45463586,31663143.015915625,33519381.68473582,56427337.96055616,24639993.81984676,306454288.675811,241310444.90083575,38571674.26055709,133746622.43129756,116262275.80216941,150535362.02254185,31039961.28889436,9018313.631947516,74124439.72239307,344551900.1055848,311206220.31443787,294773504.920385,
1725,498.4014260576701,4.385333461111111,2.0,,,,,,,52172.653444087424,14945901.166566892,18264329.48829302,14578042.690112716,16277307.674623065,15988439.964074334,14519543.589355873,14449039.696371388,17703084.773902792,17115155.262997124,16878335.658243105,13123907.783714093,14423396.596174546,14780002.622333301,15022151.134695368,13042563.255120698,14941261.589414924,16614585.73148951,43078614.91980144,14312470.531454535,18032861.59478242,15591638.409853514,15494636.23573624,10488785.382416956,19845112.3988452,13145057.846604198,12546487.8358281,12190418.08733619,10652797.99798045,13346559.939975342,698691.6055254409,15926402.403919712,7963063.255094228,48330742.17812589,16346955.142419582,18820723.05474683,
1726,334.2589047826902,8.133881488571426,2.0,,,,,,,75434.25586806575,15305179.68403135,3011847.24333269,12194966.556810455,38803483.1345291,3538870.4470801563,6725528.836804617,25237096.495420456,12969293.800158834,4154738.0827792324,7359029.437082602,3321354.2837913795,22246282.00830558,5318483.490338614,16493545.39886822,31588999.74133709,4725969.517982058,13399595.22906005,6981612.910007792,8282849.227726169,5263159.515400988,18714729.109609656,6244093.161515413,43072291.97971094,10728841.327950966,46323936.085090995,1970547.4643180016,19929808.88411693,11174391.483516553,9799130.534503672,0.0,5496191.938328904,14555825.629860127,4756000.382727284,3832140.297811305,6843595.366526943,
1727,320.18597499302456,0.6900589128571428,1.0,,,,,,,0.0,40915748.88866981,32923761.87843783,40216976.53207289,31316744.37281831,31586831.715769034,30118249.4299058,30734955.193095986,40467401.15956782,30284313.581790574,29569331.98628201,43641270.07269187,42204726.59631965,36851424.83598916,44027995.88940195,31112897.02861337,44658924.89990324,46218258.96522635,43280820.18521994,39842390.04545613,34059835.17177311,34191442.465607755,17889370.309296407,40529334.34251253,46446963.79755871,44917943.467104696,28158510.60781191,49524769.26746493,34008045.35850228,41885488.77065568,34559233.01690011,35371310.3818101,14219944.9703542,36899906.75613057,41729838.15935456,34055837.481093675,
1729,426.17550326735625,4.312666671428573,2.0,,,,,,,0.0,163596759.25127637,41913339.96572322,290784289.327786,36894500.71452161,28910459.447823044,15745825.924090546,447372603.3858312,12698541.466314105,21718950.20595293,10890275.471364047,143686262.31800553,21444820.025089465,25131831.997661404,41937739.89536257,25744698.50328307,36945846.01381657,35505785.49512476,87232618.30973539,284918782.61113435,46701066.83158714,34733509.87123953,39977307.40333048,7245223.38369002,278796409.7669272,19752503.19158925,98462032.9230784,289850893.33808815,7661149.785061563,19817407.84137145,9829149.445431136,12718741.247775005,7682985.487058973,25491927.17488953,27075273.26200433,44372676.63545317,
1731,486.1971371677943,4.398894248571428,2.0,,,,,,,0.0,264819716.35528797,16171993.329241855,218554659.2179353,25533017.27199514,14254554.87497029,15518313.708110904,17969247.352815773,25953320.262534764,163205890.74162772,17885889.55163628,26062971.437369164,10170859.251353905,26787477.52202557,22577017.910005543,236970153.10458043,27270126.61504118,13256571.943660535,22013337.85435112,12421299.938924912,19284493.36825285,11144252.235612,26648960.883771874,96606437.30092448,31530475.6370041,20449329.198493388,10956808.040417245,82250992.12663801,14134540.352601664,15447469.282483594,42543817.93727774,7751552.247013507,41123520.48343319,19304854.85315019,32550022.998089205,12350104.459452687,
1733,460.1817827030104,4.3003618914285715,2.0,,,,,,,0.0,346422022.38668376,20057653.42780879,261768936.52925685,97267980.17637794,99209650.75063172,14973142.878159793,150326856.58189616,69719984.0503792,116628552.79439072,20829042.22928259,149157112.19183317,99225298.71858452,97321378.91104542,40523130.58447056,93034868.70731635,17076651.417692993,12409293.634120416,321396811.02815145,152947882.23827025,10748687.978803476,245444505.13606256,71231606.89275087,34421370.82899528,256494868.95957825,65194734.33652235,19282657.91108024,42551516.910560206,70142850.94657359,38736651.97147721,27830009.28936152,151753215.4441215,82200633.07442962,19143393.611578394,83239875.99373806,287021846.42160726,
1734,370.1860132938397,5.740353837142857,2.0,,,,,,,22839.052353076782,217115144.10318336,220860647.38311264,12654778.614558725,26452431.7112303,29350826.18573775,38238378.73817168,303540524.6699901,9620299.282963397,16290576.266985765,52978098.77818514,16237329.511232182,22628424.348316386,17040342.862594437,9246702.817254873,11995191.380853087,76659241.49850377,30542895.031593654,318614156.4560643,18909076.297600545,36234484.13463137,19580307.586751167,38827013.45042334,54308033.59969635,311236826.856724,125885277.80179498,16935259.44526881,0.0,38086159.028298736,165568445.4658643,50753465.60578949,29848896.09923186,13177680.363933073,114195773.00466742,64638934.4389905,21306647.98329965,
1735,323.18548051810563,6.360369711111111,2.0,,,,,,,38403.533795756164,50830167.41356468,109319462.57061826,105500861.57948852,107839317.90769468,118588947.3224572,56517304.2371629,174950614.09567606,70245707.12827127,99865475.40312035,138799737.50020605,131014552.93069533,112842457.5150026,103803600.10643277,74831757.81500879,113006263.97452284,110282870.6646158,95929221.76283704,125205415.14104454,96350146.8878442,114154327.2391679,152854978.57932824,120008734.62456144,275133342.8734995,144249221.74236897,313132407.99285847,318529536.07654303,111795195.72505814,188032507.91984335,171871957.99304634,64173632.72789773,69248267.14415398,232670535.9154572,21424298.221049257,22412205.74461124,60814717.29592195,
1736,384.20161761228366,6.119661347222222,2.0,196.0,[M-H2O+H]+,,3.0,28915;98243;79881,401.2057,34277.38527345998,307892827.34257615,245617602.35932556,37481408.17978135,277925480.21487325,271267429.11047775,114498564.83710884,385049663.7383061,255539457.97687227,262743519.29823533,62407726.71101626,16192817.27023869,32628964.535658002,26550131.27275348,343153031.34711224,23894505.53600777,159311615.45073158,12972525.8968951,25718695.42192513,18842205.975423813,224788932.3432217,28813662.896672927,128477250.17029049,29791379.81690857,279343864.4816712,23667888.611942977,13786465.584111722,13754487.223918345,15483783.59816167,300227780.2554707,298471149.1830177,189370073.80082542,12524664.55244399,12030989.827466175,289017369.6102839,307579498.2754396,
1737,337.2010156136972,7.565016186111108,2.0,,,,,,,16076.593394493095,59471349.38469943,128328361.35624404,130957155.29440764,201637716.05621567,59059086.16145078,64394529.46700807,119145291.02987184,41112554.09052087,184495508.02466223,121044042.44672804,165475773.97179374,44523498.9098909,120740469.59057958,103489599.7416279,98502360.77863349,81654493.25218484,70776033.13334846,84562844.13255227,133399263.4431306,213518573.35725507,149026127.53430793,91145537.71449707,165832506.54466832,120279345.39710504,376178435.07645935,223965913.01562804,154719184.90233204,289542016.7097509,222043163.83401635,57252877.55363287,45832036.33788469,477579877.34456795,60614200.53557357,57228929.81804624,53775099.0909176,
1738,220.13335444233402,0.6706840341666669,1.0,,,,,,,27687.564938173222,40359975.40640197,37491524.16359922,43822542.16724291,43269992.35175349,46532170.278722204,35700151.19592542,44911545.72684878,44252911.06203824,33188879.015398946,80421636.20080686,61877910.42862322,39485658.38264302,38162991.86559406,50402075.24923314,46890432.77650606,38666284.54919954,46365744.57726977,44475823.849111415,46002566.49793003,86738479.24191812,42466521.06766179,30654912.86015269,42756309.36021243,45050639.40148875,51019361.49997618,83644475.78851153,45787098.75406093,54637742.03179094,51850667.45950888,46961076.7616256,34871990.40101072,82348791.5540873,42801554.10966077,43527088.58490005,46935005.05747692,
1739,228.26861852153093,9.703190969444446,2.0,,,,,,,667475.2473685362,15938817.87982314,20525289.18818532,26050468.395375744,24259205.22802843,22647010.16488171,11865255.742917728,23573332.27944175,29301179.08708512,23118522.86192577,18563734.27668889,32794109.476044897,27202146.881326325,21548877.96740984,35117376.87242535,29200429.462038904,2751545.418715224,29944507.265906963,53315747.55480418,48686049.59242528,32570962.3977682,28647674.28052847,16174033.741326462,45743220.50628964,197340466.2847228,17690950.50238867,44392956.361143775,22692606.213408466,59572122.52345004,25210370.51380337,69662938.01661749,28265580.844573803,311598712.7780581,21374290.384900395,30853591.48335143,23851864.214726854,
