"","max_blanks","mean_samples","flag"
"45350_512.3583_9.9922_3461_N/A_NA_no matches_no matches_no matches_no matches",45642.92,25558.5141666667,1
"45351_512.3584_10.4172_-1_N/A_NA_no matches_no matches_no matches_no matches",93712.77,35150.8097222222,1
"45352_512.3584_10.2436_16746_N/A_NA_no matches_no matches_no matches_no matches",93599.53,29863.1956388889,1
"45353_512.3584_9.1543_2783_N/A_NA_no matches_no matches_no matches_no matches",5786.756,9395.24155555556,1
"45354_512.3778_10.6683_367_N/A_NA_no matches_no matches_no matches_no matches",22146.26,17747.1430555556,1
"45355_512.3784_11.1787_4929_N/A_NA_no matches_no matches_no matches_no matches",43765.24,16072.2397222222,1
"45356_512.3807_4.5322_16079_N/A_NA_no matches_no matches_no matches_no matches",10143.22,115.140527777778,1
"45357_512.3946_11.6821_-1_N/A_NA_no matches_no matches_no matches_no matches",8013.662,61.5536944444444,1
"45358_512.3947_11.5109_-1_N/A_NA_no matches_no matches_no matches_no matches",56874.47,571.30025,1
"45359_512.3948_11.3167_-1_N/A_NA_no matches_no matches_no matches_no matches",66061.59,2085.00708333333,1
"45360_512.3949_11.2159_9738_N/A_NA_no matches_no matches_no matches_no matches",63724.22,3442.57230555556,1
"45361_512.395_11.0611_9738_N/A_NA_no matches_no matches_no matches_no matches",66659.91,8903.63038888889,1
"45362_512.395_10.5548_-1_N/A_NA_no matches_no matches_no matches_no matches",49941.6,12185.1654722222,1
"45363_512.3952_10.8652_963_N/A_NA_no matches_no matches_no matches_no matches",72785.5,84209.7702777778,1
"45364_512.3952_10.6361_3102_N/A_NA_no matches_no matches_no matches_no matches",60692.96,13628.0112222222,1
"45365_512.4105_12.4106_-1_N/A_NA_no matches_no matches_no matches_no matches",30785.07,5516.90794444444,1
"45366_512.4113_11.9245_10701_N/A_NA_no matches_no matches_no matches_no matches",327399.3,167.239027777778,1
"45367_512.4139_10.136_-1_N/A_NA_no matches_no matches_no matches_no matches",6571344,785.712055555556,1
"45368_512.4144_9.933_14933_N/A_NA_no matches_no matches_no matches_no matches",57996.31,8132.68322222222,1
"45369_512.4147_10.4203_-1_N/A_NA_no matches_no matches_no matches_no matches",176879.5,2625.65644444444,1
"45370_512.4153_11.1273_3102_N/A_NA_no matches_no matches_no matches_no matches",127749.9,7955.34311111111,1
"45371_512.4154_9.6908_-1_N/A_NA_no matches_no matches_no matches_no matches",188578.5,95490.8576111111,1
"45372_512.4156_10.9326_3659_N/A_NA_no matches_no matches_no matches_no matches",15634780,622805.192777778,1
"45373_512.4156_10.7733_3659_N/A_NA_no matches_no matches_no matches_no matches",25470910,243069.543611111,1
"45374_512.4156_9.2036_-1_N/A_NA_no matches_no matches_no matches_no matches",32380380,10051.6476944444,1
"45375_512.4156_9.5019_-1_N/A_NA_no matches_no matches_no matches_no matches",30810830,83420.7538333333,1
"45376_512.431_12.532_4012_N/A_NA_no matches_no matches_no matches_no matches",3676.868,0,1
"45377_512.431_11.5498_-1_N/A_NA_no matches_no matches_no matches_no matches",60851.6,995.053138888889,1
"45378_512.4312_12.1993_4012_N/A_NA_no matches_no matches_no matches_no matches",19668.14,7258.70805555556,1
"45379_512.4312_11.4906_-1_N/A_NA_no matches_no matches_no matches_no matches",159596,8768.52461111111,1
"45380_512.4313_11.9206_1435_N/A_NA_no matches_no matches_no matches_no matches",27552.4,6135.06430555556,1
"45381_512.4465_12.8339_-1_N/A_NA_no matches_no matches_no matches_no matches",31748.21,1314.53888888889,1
"45382_512.4492_9.7787_-1_N/A_NA_no matches_no matches_no matches_no matches",39659.7,11521.8973888889,1
"45383_512.4788_11.3342_-1_N/A_NA_no matches_no matches_no matches_no matches",985159.6,15662.9312611111,1
"45384_512.479_11.1351_-1_N/A_NA_no matches_no matches_no matches_no matches",24109.72,0,1
"45385_512.9856_5.8008_-1_N/A_NA_no matches_no matches_no matches_no matches",68809.27,109486.136666667,1
"45386_512.9856_6.3562_-1_N/A_NA_no matches_no matches_no matches_no matches",112119.1,26658.856,1
"45387_513.1361_7.2745_-1_N/A_NA_no matches_no matches_no matches_no matches",2805.337,209.183611111111,1
"45388_513.1362_7.5394_154_N/A_NA_no matches_no matches_no matches_no matches",15408.88,73.8089166666667,1
"45389_513.1362_7.4749_154_N/A_NA_no matches_no matches_no matches_no matches",13593.56,0,1
"45390_513.1754_8.2623_8966_N/A_NA_no matches_no matches_no matches_no matches",3479.899,0,1
"45391_513.195_7.3101_150_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Terpene glycosides",1606910,3575.99188888889,1
"45394_513.2305_9.1341_5209_N/A_NA_no matches_no matches_no matches_no matches",22925.26,3984.19997222222,1
"45395_513.2317_8.1312_-1_N/A_NA_no matches_no matches_no matches_no matches",377815.2,2880.82691666667,1
"45396_513.268_8.1635_-1_N/A_NA_no matches_no matches_no matches_no matches",14444280,283781.022194444,1
"45397_513.2684_8.4755_8966_N/A_NA_no matches_no matches_no matches_no matches",254483.7,4213.37488888889,1
"45399_513.2917_11.5532_-1_N/A_NA_no matches_no matches_no matches_no matches",2991.662,725.21285,1
"45400_513.3034_10.2854_2402_N/A_NA_no matches_no matches_no matches_no matches",8207.783,4349.72619444444,1
"45401_513.3142_8.2924_8966_N/A_NA_no matches_no matches_no matches_no matches",99731.48,767.425833333333,1
"45402_513.3146_8.6911_2516_N/A_NA_no matches_no matches_no matches_no matches",282294.6,103292.300555556,1
"45404_513.327_5.0225_-1_N/A_NA_no matches_no matches_no matches_no matches",3051.381,0,1
"45406_513.3416_9.5234_-1_N/A_NA_no matches_no matches_no matches_no matches",1257753,1175.44477777778,1
"45409_513.3649_5.6295_733_N/A_NA_no matches_no matches_no matches_no matches",20569.64,438.907194444444,1
"45410_513.3649_4.9049_-1_N/A_NA_no matches_no matches_no matches_no matches",214570.4,15543.0229166667,1
"45411_513.387_10.7226_18156_N/A_NA_no matches_no matches_no matches_no matches",59232.24,13961.4312777778,1
"45412_513.3873_11.821_77_N/A_NA_no matches_no matches_no matches_no matches",24536.87,10369.3594277778,1
"45413_513.4392_12.4574_-1_N/A_NA_no matches_no matches_no matches_no matches",108309.5,0,1
"45414_513.4628_11.9249_-1_N/A_NA_no matches_no matches_no matches_no matches",33465.31,414.435777777778,1
"45415_513.4629_11.5112_766_N/A_NA_no matches_no matches_no matches_no matches",372255.2,14075.1680277778,1
"45416_513.463_11.669_766_N/A_NA_no matches_no matches_no matches_no matches",37520.35,1626.86775,1
"45426_514.0776_10.8919_-1_N/A_NA_no matches_no matches_no matches_no matches",31647.38,1470.97833333333,1
"45466_514.2453_7.4108_734_N/A_NA_no matches_no matches_no matches_no matches",44020.27,2587.75594444444,1
"45467_514.2459_8.5957_246_N/A_NA_no matches_no matches_no matches_no matches",7159.695,14072.5402222222,1
"45468_514.246_8.488_246_N/A_NA_no matches_no matches_no matches_no matches",7159.695,9111.24038888889,1
"45469_514.246_8.1492_246_N/A_NA_no matches_no matches_no matches_no matches",12177.05,11319.0203055556,1
"45470_514.2461_8.0759_246_N/A_NA_no matches_no matches_no matches_no matches",12177.05,11448.94975,1
"45471_514.2461_8.3679_246_N/A_NA_no matches_no matches_no matches_no matches",5929.31,9213.19297222222,1
"45472_514.2462_7.8142_246_N/A_NA_no matches_no matches_no matches_no matches",5251.751,5504.77713888889,1
"45486_514.2652_8.0537_246_N/A_NA_no matches_no matches_no matches_no matches",2172622,61373.8563888889,1
"45493_514.2657_8.1984_11890_N/A_NA_no matches_no matches_no matches_no matches",3785277,119343.284166667,1
"45494_514.2832_5.8032_2647_N/A_NA_no matches_no matches_no matches_no matches",460095.1,3549.92122222222,1
"45495_514.2833_5.9636_2647_N/A_NA_no matches_no matches_no matches_no matches",3079627,2175.68969444444,1
"45496_514.2843_4.3721_1594_N/A_NA_no matches_no matches_no matches_no matches",7851.27,547.09925,1
"45497_514.3008_10.0123_7285_N/A_NA_no matches_no matches_no matches_no matches",7541.185,14195.1001111111,1
"45498_514.301_9.4521_170_N/A_NA_no matches_no matches_no matches_no matches",273841.1,34769.0930277778,1
"45499_514.301_9.6062_4763_N/A_NA_no matches_no matches_no matches_no matches",288910.8,85618.4680833333,1
"45510_514.3017_7.4003_734_N/A_NA_no matches_no matches_no matches_no matches",31402.07,61956.5666666667,1
"45512_514.3018_7.1839_293_N/A_NA_no matches_no matches_no matches_no matches",124179.1,57507.4155555556,1
"45514_514.3019_6.8109_5390_N/A_NA_no matches_no matches_no matches_no matches",55457.93,71534.3425,1
"45515_514.302_7.0283_293_N/A_NA_no matches_no matches_no matches_no matches",114606.9,79196.5247222222,1
"45518_514.3174_10.4575_-1_N/A_NA_no matches_no matches_no matches_no matches",12548.88,13876.7528333333,1
"45519_514.3175_10.2454_8445_N/A_NA_no matches_no matches_no matches_no matches",10204.2,11656.8105555556,1
"45520_514.3203_8.1385_404_N/A_NA_Organic compounds_Benzenoids_Benzene and substituted derivatives_Toluenes",82892.05,33322.4569444444,1
"45521_514.3205_8.2038_246_N/A_NA_no matches_no matches_no matches_no matches",188000.1,63281.25,1
"45522_514.3217_6.8565_-1_N/A_NA_no matches_no matches_no matches_no matches",372404.7,94217.9552777778,1
"45523_514.322_6.5711_19_N/A_NA_no matches_no matches_no matches_no matches",1554045,942991.32425,1
"45524_514.3221_6.1652_3805_N/A_NA_no matches_no matches_no matches_no matches",117927.1,56015.9286111111,1
"45525_514.3222_6.4856_813_N/A_NA_no matches_no matches_no matches_no matches",793469.8,443744.969480556,1
"45527_514.3368_10.8117_2393_N/A_NA_no matches_no matches_no matches_no matches",11420.74,18888.5802222222,1
"45528_514.3371_10.6651_6965_N/A_NA_no matches_no matches_no matches_no matches",96563.39,14693.4106111111,1
"45529_514.3372_10.5206_6965_N/A_NA_no matches_no matches_no matches_no matches",59604.34,19306.7673888889,1
"45530_514.3374_10.1893_-1_N/A_NA_no matches_no matches_no matches_no matches",284779.9,34949.1317222222,1
"45531_514.3374_10.2672_4922_N/A_NA_no matches_no matches_no matches_no matches",71683.04,34134.3372222222,1
"45532_514.3374_10.3219_8445_N/A_NA_no matches_no matches_no matches_no matches",74700.31,44849.2389722222,1
"45533_514.3375_10.0522_206_N/A_NA_no matches_no matches_no matches_no matches",282133.7,27397.9024166667,1
"45534_514.3375_9.8245_-1_N/A_NA_no matches_no matches_no matches_no matches",34668.66,36636.6596388889,1
"45535_514.3376_9.7257_4763_N/A_NA_no matches_no matches_no matches_no matches",75119.64,21117.0421944444,1
"45536_514.3376_9.606_4763_N/A_NA_no matches_no matches_no matches_no matches",14564.85,18119.0243611111,1
"45537_514.3376_9.547_3447_N/A_NA_no matches_no matches_no matches_no matches",28531.55,26528.849,1
"45538_514.3376_8.6635_-1_N/A_NA_no matches_no matches_no matches_no matches",14922.46,21702.0880277778,1
"45539_514.3377_9.3248_-1_N/A_NA_no matches_no matches_no matches_no matches",24630.72,24530.6746944444,1
"45540_514.3379_7.8217_912_N/A_NA_no matches_no matches_no matches_no matches",12850.86,12682.0633333333,1
"45541_514.3495_6.5986_8295_N/A_NA_no matches_no matches_no matches_no matches",7897.592,9723.42136111111,1
"45542_514.3497_6.3162_-1_N/A_NA_no matches_no matches_no matches_no matches",386817.8,1447.0095,1
"45543_514.3575_8.2527_1214_N/A_NA_no matches_no matches_no matches_no matches",160029.6,14127.1864722222,1
"45544_514.3578_7.8568_912_N/A_NA_no matches_no matches_no matches_no matches",42177.26,16886.3158333333,1
"45545_514.3578_8.5351_1214_N/A_NA_no matches_no matches_no matches_no matches",15834.33,19285.3471111111,1
"45546_514.3579_9.3575_-1_N/A_NA_no matches_no matches_no matches_no matches",100161.4,48960.1084166667,1
"45547_514.358_8.0102_912_N/A_NA_no matches_no matches_no matches_no matches",91464,93326.2071166667,1
"45548_514.3582_7.1044_293_N/A_NA_no matches_no matches_no matches_no matches",38478.32,2236.78086111111,1
"45549_514.3737_10.491_11519_N/A_NA_no matches_no matches_no matches_no matches",268524.4,31068.5960833333,1
"45550_514.3738_11.0903_535_N/A_NA_no matches_no matches_no matches_no matches",379784.6,9479.86805555555,1
"45551_514.3738_10.6688_11519_N/A_NA_no matches_no matches_no matches_no matches",121911.6,31559.4697222222,1
"45552_514.3738_9.8014_4763_N/A_NA_no matches_no matches_no matches_no matches",176886,9646.84711111111,1
"45553_514.3738_9.6395_3447_N/A_NA_no matches_no matches_no matches_no matches",40705.54,6107.24952777778,1
"45554_514.3739_10.7592_-1_N/A_NA_no matches_no matches_no matches_no matches",169480,31609.0841666667,1
"45555_514.374_10.9828_535_N/A_NA_no matches_no matches_no matches_no matches",77126.48,24284.4743611111,1
"45556_514.374_10.8446_-1_N/A_NA_no matches_no matches_no matches_no matches",161124.3,35842.3576944444,1
"45557_514.3741_10.2408_-1_N/A_NA_no matches_no matches_no matches_no matches",105047.1,19439.5993333333,1
"45558_514.3744_9.9487_206_N/A_NA_no matches_no matches_no matches_no matches",24467.15,14787.3042777778,1
"45559_514.3747_10.0685_206_N/A_NA_no matches_no matches_no matches_no matches",74133.21,23563.9941111111,1
"45560_514.3928_10.3508_-1_N/A_NA_no matches_no matches_no matches_no matches",670806.8,0,1
"45561_514.3947_10.0799_4922_N/A_NA_no matches_no matches_no matches_no matches",211719.4,45924.19715,1
"45562_514.4097_11.0443_-1_N/A_NA_no matches_no matches_no matches_no matches",247067.1,3409.38569444444,1
"45563_514.4098_12.4661_5848_N/A_NA_no matches_no matches_no matches_no matches",2191.782,192.999944444444,1
"45564_514.41_11.1133_535_N/A_NA_no matches_no matches_no matches_no matches",68449.51,3221.72113888889,1
"45565_514.41_11.2953_-1_N/A_NA_no matches_no matches_no matches_no matches",31760.76,1564.79319444444,1
"45566_514.4102_11.5457_-1_N/A_NA_no matches_no matches_no matches_no matches",18359.32,373.912444444444,1
"45567_514.4102_11.876_15910_N/A_NA_no matches_no matches_no matches_no matches",12801.82,268.970416666667,1
"45568_514.4103_11.7694_15910_N/A_NA_no matches_no matches_no matches_no matches",11587.27,0,1
"45571_514.4239_12.4349_-1_N/A_NA_no matches_no matches_no matches_no matches",78131.91,5043.99675,1
"45574_515.3203_8.5438_-1_N/A_NA_no matches_no matches_no matches_no matches",27535.83,3631.99897222222,1
"45575_515.3233_10.4929_-1_N/A_NA_no matches_no matches_no matches_no matches",40800.29,42668.0216666667,1
"45576_515.3296_7.3397_13051_N/A_NA_no matches_no matches_no matches_no matches",49555.19,1504.01994444444,1
"45577_515.3313_6.8249_13051_N/A_NA_no matches_no matches_no matches_no matches",6267.28,8184.53552777778,1
"45578_515.3314_6.936_-1_N/A_NA_no matches_no matches_no matches_no matches",409697,12329.1450277778,1
"45580_515.367_10.2242_5221_N/A_NA_no matches_no matches_no matches_no matches",50722.74,5524.93616666667,1
"45581_515.3673_12.0067_-1_N/A_NA_no matches_no matches_no matches_no matches",777162.3,0,1
"45582_515.3683_8.1664_10250_N/A_NA_no matches_no matches_no matches_no matches",35470.02,2105.63697222222,1
"45583_515.3805_5.4252_613_N/A_NA_no matches_no matches_no matches_no matches",21865.28,21711.4128055556,1
"45586_515.442_10.9963_474_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",46944.37,8940.85105555555,1
"45587_515.4421_11.3078_-1_N/A_NA_no matches_no matches_no matches_no matches",125265.7,609.881861111111,1
"45588_515.5511_9.7699_242_N/A_NA_no matches_no matches_no matches_no matches",146524,18420.452,1
"45593_516.2078_6.8725_7601_N/A_NA_no matches_no matches_no matches_no matches",838921.5,42109.6689722222,1
"45602_516.2433_10.073_508_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Quinone and hydroquinone lipids",28936.82,21026.8375555556,1
"45605_516.2442_6.7909_3759_N/A_NA_no matches_no matches_no matches_no matches",121450.5,95251.9397222222,1
"45612_516.28_8.0817_356_N/A_NA_no matches_no matches_no matches_no matches",17013.59,22733.9882222222,1
"45613_516.2801_8.1677_356_N/A_NA_no matches_no matches_no matches_no matches",20657.49,24396.5183888889,1
"45616_516.2804_7.599_4881_N/A_NA_no matches_no matches_no matches_no matches",71412.79,59372.2133333333,1
"45626_516.2959_10.5312_7740_N/A_NA_no matches_no matches_no matches_no matches",10603.79,5980.18372222222,1
"45631_516.3003_5.1522_13080_N/A_NA_no matches_no matches_no matches_no matches",1688650,79582.6761111111,1
"45632_516.3014_4.0511_1744_N/A_NA_no matches_no matches_no matches_no matches",163663.3,296240.259444444,1
"45633_516.3078_9.9181_-1_N/A_NA_no matches_no matches_no matches_no matches",4992.714,125.880861111111,1
"45634_516.3108_9.5762_449_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Glycerophospholipids_Glycerophosphocholines",41166.69,15170.7982222222,1
"45635_516.3123_9.4044_449_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Glycerophospholipids_Glycerophosphocholines",62332.89,22538.1316388889,1
"45636_516.3147_10.5608_2082_N/A_NA_no matches_no matches_no matches_no matches",9912.367,1636.38888888889,1
"45637_516.3157_10.3522_2642_N/A_NA_no matches_no matches_no matches_no matches",5100.093,4477.36361111111,1
"45638_516.3157_9.6996_3933_N/A_NA_no matches_no matches_no matches_no matches",15758.14,10806.4650555556,1
"45639_516.316_10.2202_14536_N/A_NA_no matches_no matches_no matches_no matches",7603.868,6600.09833333333,1
"45640_516.3162_10.0141_68_N/A_NA_no matches_no matches_no matches_no matches",11294.12,7962.10127777778,1
"45641_516.3163_9.8312_3933_N/A_NA_no matches_no matches_no matches_no matches",36149.09,10824.2620833333,1
"45643_516.3173_6.8117_3759_N/A_NA_no matches_no matches_no matches_no matches",34132.55,37803.7194444444,1
"45644_516.3318_10.502_-1_N/A_NA_no matches_no matches_no matches_no matches",21582.11,27364.423,1
"45645_516.3322_10.991_778_N/A_NA_no matches_no matches_no matches_no matches",2451.749,2233.9515,1
"45646_516.3323_10.8675_778_N/A_NA_no matches_no matches_no matches_no matches",10800.31,9927.30241666667,1
"45649_516.3329_10.2711_5290_N/A_NA_no matches_no matches_no matches_no matches",31040.16,15792.8086111111,1
